condition,author_set,window_size,start_mark,end_mark,target_author,run_id,source_book,feature,window_index,target_kl,nearest_other_kl,target_margin,target_rank,target_hit,predicted_author,model,arm,offset,source_type
flash_c2,all_authors,1000,4000,5000,luis_senarens,11,gutenberg_texts/54629.txt,f1,5,0.1864008254176931,0.02731595716259297,-0.15908486825510013,18,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,12,gutenberg_texts/54648.txt,f1,1,0.14815017381701956,0.043300621263013636,-0.10484955255400592,14,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,12,gutenberg_texts/54648.txt,f1,2,0.2210445300185383,0.051348880911970554,-0.16969564910656776,16,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,12,gutenberg_texts/54648.txt,f1,3,0.13277798393676002,0.0319745016810168,-0.10080348225574322,14,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,12,gutenberg_texts/54648.txt,f1,4,0.14433747063028235,0.005774666331587738,-0.1385628042986946,15,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,12,gutenberg_texts/54648.txt,f1,5,0.19716662256464668,0.05597147976432146,-0.14119514280032522,15,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,13,gutenberg_texts/54629.txt,f1,1,0.18862860076009016,0.035892708223922036,-0.15273589253616812,15,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,13,gutenberg_texts/54629.txt,f1,2,0.28250737362083467,0.07213732322426811,-0.21037005039656656,16,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,13,gutenberg_texts/54629.txt,f1,3,0.200816935373184,0.04543158487066004,-0.15538535050252397,17,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,13,gutenberg_texts/54629.txt,f1,4,0.287310878844128,0.03906681909658756,-0.24824405974754044,16,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,13,gutenberg_texts/54629.txt,f1,5,0.2691066403058488,0.05696105855359043,-0.21214558175225837,18,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,14,gutenberg_texts/54648.txt,f1,1,0.10487100272683578,0.032136148962650594,-0.07273485376418518,14,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,14,gutenberg_texts/54648.txt,f1,2,0.22003820510465455,0.039611915027163776,-0.18042629007749078,16,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,14,gutenberg_texts/54648.txt,f1,3,0.21000113900446282,0.062197260168062145,-0.14780387883640067,15,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,14,gutenberg_texts/54648.txt,f1,4,0.25191849495468394,0.0741634713018929,-0.17775502365279106,15,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,14,gutenberg_texts/54648.txt,f1,5,0.1584075913349312,0.04093271537816979,-0.11747487595676143,15,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,15,gutenberg_texts/54629.txt,f1,1,0.23612091632112808,0.0397067283249755,-0.19641418799615257,17,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,15,gutenberg_texts/54629.txt,f1,2,0.20574575037598683,0.04261421415247771,-0.16313153622350912,17,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,15,gutenberg_texts/54629.txt,f1,3,0.1751307380803267,0.04221219282009568,-0.132918545260231,16,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,15,gutenberg_texts/54629.txt,f1,4,0.1915466525373385,0.03716504696145208,-0.15438160557588643,17,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,15,gutenberg_texts/54629.txt,f1,5,0.28041578886268814,0.06709894719626298,-0.21331684166642517,16,False,joseph_conrad,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,16,gutenberg_texts/54648.txt,f1,1,0.1251924372720804,0.02896576967954378,-0.09622666759253662,14,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,16,gutenberg_texts/54648.txt,f1,2,0.16868172881619103,0.046709284466127536,-0.12197244435006349,15,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,16,gutenberg_texts/54648.txt,f1,3,0.22731463963385148,0.0641910787689979,-0.16312356086485358,15,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,16,gutenberg_texts/54648.txt,f1,4,0.22032505193202473,0.048957389881860165,-0.17136766205016457,16,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,16,gutenberg_texts/54648.txt,f1,5,0.11536693701949641,0.016872568026073717,-0.09849436899342269,14,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,17,gutenberg_texts/54629.txt,f1,1,0.1895195692020861,0.03809131525835045,-0.15142825394373566,17,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,17,gutenberg_texts/54629.txt,f1,2,0.13624438607427017,0.002670194184625185,-0.13357419188964498,16,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,17,gutenberg_texts/54629.txt,f1,3,0.25283363995143676,0.04568023070875142,-0.20715340924268533,16,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,17,gutenberg_texts/54629.txt,f1,4,0.20029889618590596,0.04434300505842505,-0.15595589112748093,17,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,17,gutenberg_texts/54629.txt,f1,5,0.1811970235855896,0.036037269835686024,-0.14515975374990356,16,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,18,gutenberg_texts/54648.txt,f1,1,0.0751250829254116,0.028885275067670906,-0.0462398078577407,10,False,robert_sidney_bowen,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,18,gutenberg_texts/54648.txt,f1,2,0.14174436983627084,0.03024077665951966,-0.11150359317675118,15,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,18,gutenberg_texts/54648.txt,f1,3,0.15737415829937115,0.03963975974344032,-0.11773439855593083,14,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,18,gutenberg_texts/54648.txt,f1,4,0.11632157391041713,0.02190702708899931,-0.09441454682141781,14,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,18,gutenberg_texts/54648.txt,f1,5,0.17321275822103327,0.03657727976032651,-0.13663547846070676,16,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,19,gutenberg_texts/54629.txt,f1,1,0.24863678736300282,0.05969759119026967,-0.18893919617273314,14,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,19,gutenberg_texts/54629.txt,f1,2,0.2374635347356185,0.05274278301499067,-0.18472075172062782,17,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,19,gutenberg_texts/54629.txt,f1,3,0.18058639115604147,0.04792141000045035,-0.1326649811555911,16,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,19,gutenberg_texts/54629.txt,f1,4,0.16476710180815687,0.039269001124700734,-0.12549810068345613,16,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,19,gutenberg_texts/54629.txt,f1,5,0.19219646100250876,0.04102059554951852,-0.15117586545299022,16,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,luis_senarens,20,gutenberg_texts/54648.txt,f1,1,0.0850022234169129,0.012555676726176182,-0.07244654669073672,14,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,luis_senarens,20,gutenberg_texts/54648.txt,f1,2,0.17384399714722754,0.045377417260552846,-0.1284665798866747,15,False,kathleen_thompson_norris,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,luis_senarens,20,gutenberg_texts/54648.txt,f1,3,0.15184636411669267,0.010424093227727334,-0.14142227088896533,15,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,luis_senarens,20,gutenberg_texts/54648.txt,f1,4,0.20798713857470252,0.057883052901222795,-0.15010408567347971,16,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,luis_senarens,20,gutenberg_texts/54648.txt,f1,5,0.13334997896552114,0.03238806748662406,-0.10096191147889708,13,False,herbert_george_wells,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,1,gutenberg_texts/21107.txt,f1,1,0.10249899884007993,0.11152036754850336,0.009021368708423433,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,1,gutenberg_texts/21107.txt,f1,2,0.1372656184730681,0.12019431485413493,-0.017071303618933165,6,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,1,gutenberg_texts/21107.txt,f1,3,0.12835373771897926,0.09274520010940118,-0.03560853760957808,8,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,1,gutenberg_texts/21107.txt,f1,4,0.1376044381368984,0.11710093447738076,-0.02050350365951764,4,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,1,gutenberg_texts/21107.txt,f1,5,0.17570630280705762,0.13740879334296854,-0.03829750946408908,6,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,2,gutenberg_texts/24267.txt,f1,1,0.1641925975201059,0.18142784822965466,0.01723525070954876,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,2,gutenberg_texts/24267.txt,f1,2,0.14891098934707078,0.15165907630934106,0.002748086962270274,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,2,gutenberg_texts/24267.txt,f1,3,0.18504998492106167,0.22558078031952794,0.04053079539846627,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,2,gutenberg_texts/24267.txt,f1,4,0.21060816282834952,0.15127312879287141,-0.0593350340354781,3,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,2,gutenberg_texts/24267.txt,f1,5,0.3240275573444327,0.2910565855988581,-0.03297097174557462,2,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,3,gutenberg_texts/21107.txt,f1,1,0.10558788294451527,0.10060651353410296,-0.004981369410412301,3,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,3,gutenberg_texts/21107.txt,f1,2,0.12791487271269908,0.11168683260120615,-0.016228040111492925,6,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,3,gutenberg_texts/21107.txt,f1,3,0.09750784970466583,0.08098303464226635,-0.016524815062399487,6,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,3,gutenberg_texts/21107.txt,f1,4,0.06464112453967455,0.0437499290451892,-0.02089119549448535,5,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,3,gutenberg_texts/21107.txt,f1,5,0.18745482148315643,0.13828298589110014,-0.04917183559205629,7,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,4,gutenberg_texts/24267.txt,f1,1,0.08682819927825974,0.07816718872248225,-0.00866101055577749,3,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,4,gutenberg_texts/24267.txt,f1,2,0.14862487449178413,0.12925461629285528,-0.019370258198928847,2,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,4,gutenberg_texts/24267.txt,f1,3,0.2709251450336315,0.1970563200756263,-0.07386882495800523,3,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,4,gutenberg_texts/24267.txt,f1,4,0.11948105324924965,0.1102610491223311,-0.009220004126918549,3,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,4,gutenberg_texts/24267.txt,f1,5,0.10712600032936152,0.11155049363837441,0.004424493309012886,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,5,gutenberg_texts/21107.txt,f1,1,0.0667373161541485,0.06113730150478574,-0.005600014649362765,2,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,5,gutenberg_texts/21107.txt,f1,2,0.1354190351937689,0.10444681297806843,-0.03097222221570048,7,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,5,gutenberg_texts/21107.txt,f1,3,0.15403831323457937,0.1366500836926436,-0.01738822954193578,6,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,5,gutenberg_texts/21107.txt,f1,4,0.13365833576865238,0.08934861343678518,-0.044309722331867196,7,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,5,gutenberg_texts/21107.txt,f1,5,0.09628223835157887,0.06142387256223558,-0.03485836578934329,7,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,6,gutenberg_texts/24267.txt,f1,1,0.1022262833936283,0.11991541543427627,0.017689132040647967,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,6,gutenberg_texts/24267.txt,f1,2,0.22841845817283213,0.1854026094306812,-0.04301584874215092,2,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,6,gutenberg_texts/24267.txt,f1,3,0.14354699466041454,0.15510968591883884,0.011562691258424296,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,6,gutenberg_texts/24267.txt,f1,4,0.14137640618639305,0.14130093493694873,-7.547124944431993e-05,2,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,6,gutenberg_texts/24267.txt,f1,5,0.1613491202821659,0.1616605874633107,0.0003114671811448033,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,7,gutenberg_texts/21107.txt,f1,1,0.06807563320693916,0.08629346077715472,0.01821782757021556,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,7,gutenberg_texts/21107.txt,f1,2,0.12291469836052217,0.11448110973514171,-0.008433588625380462,3,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,7,gutenberg_texts/21107.txt,f1,3,0.14414676142205862,0.107174108022392,-0.03697265339966663,8,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,7,gutenberg_texts/21107.txt,f1,4,0.13498463015318424,0.10524418314988349,-0.029740447003300752,7,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,7,gutenberg_texts/21107.txt,f1,5,0.15248583292771195,0.14692873972945242,-0.005557093198259533,4,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,8,gutenberg_texts/24267.txt,f1,1,0.06313475641496381,0.07643416168857214,0.01329940527360833,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,8,gutenberg_texts/24267.txt,f1,2,0.1307713107588347,0.1188157292974674,-0.011955581461367285,3,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,8,gutenberg_texts/24267.txt,f1,3,0.11451654308428715,0.09154848052404123,-0.022968062560245917,7,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,8,gutenberg_texts/24267.txt,f1,4,0.15506341092763334,0.1189565925179357,-0.03610681840969765,8,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,8,gutenberg_texts/24267.txt,f1,5,0.14766627853758554,0.0956837155748563,-0.05198256296272924,8,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,9,gutenberg_texts/21107.txt,f1,1,0.10680092925640154,0.09569965441580881,-0.011101274840592729,3,False,jane_austen,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,9,gutenberg_texts/21107.txt,f1,2,0.1476618883257459,0.11601505469572423,-0.03164683363002166,7,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,9,gutenberg_texts/21107.txt,f1,3,0.12044864141940992,0.08522794208488496,-0.03522069933452496,7,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,9,gutenberg_texts/21107.txt,f1,4,0.13285303674336918,0.11341189484095604,-0.01944114190241314,7,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,9,gutenberg_texts/21107.txt,f1,5,0.13964163721384237,0.09558966987027122,-0.044051967343571155,7,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,10,gutenberg_texts/24267.txt,f1,1,0.1164601816687235,0.1450846141456226,0.028624432476899095,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,10,gutenberg_texts/24267.txt,f1,2,0.049997432519127555,0.0744825537457316,0.02448512122660404,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,10,gutenberg_texts/24267.txt,f1,3,0.1007025573693563,0.11284119731275946,0.012138639943403168,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,10,gutenberg_texts/24267.txt,f1,4,0.15252349754883857,0.17675249737802223,0.024228999829183667,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,10,gutenberg_texts/24267.txt,f1,5,0.2432486749347834,0.2243124206134262,-0.018936254321357177,2,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,11,gutenberg_texts/21107.txt,f1,1,0.12382047219879182,0.13798084716185025,0.014160374963058428,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,11,gutenberg_texts/21107.txt,f1,2,0.1155471115860447,0.10069646210182973,-0.014850649484214981,4,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,11,gutenberg_texts/21107.txt,f1,3,0.14912843550388805,0.14370701253995335,-0.005421422963934691,2,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,11,gutenberg_texts/21107.txt,f1,4,0.13928290802074686,0.14955921735316746,0.010276309332420602,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,4000,5000,john_c_hutcheson,11,gutenberg_texts/21107.txt,f1,5,0.12780012299930849,0.124676940381037,-0.0031231826182714917,2,False,mary_shelley,flash,c2,0,llm
flash_c2,all_authors,1000,0,1000,john_c_hutcheson,12,gutenberg_texts/24267.txt,f1,1,0.0824306215491005,0.07830594308568277,-0.0041246784634177275,2,False,charles_dickens,flash,c2,0,llm
flash_c2,all_authors,1000,1000,2000,john_c_hutcheson,12,gutenberg_texts/24267.txt,f1,2,0.16593571593928386,0.11741112968709763,-0.048524586252186225,8,False,oscar_wilde,flash,c2,0,llm
flash_c2,all_authors,1000,2000,3000,john_c_hutcheson,12,gutenberg_texts/24267.txt,f1,3,0.15308638716391257,0.153142944561866,5.655739795343284e-05,1,True,john_c_hutcheson,flash,c2,0,llm
flash_c2,all_authors,1000,3000,4000,john_c_hutcheson,12,gutenberg_texts/24267.txt,f1,4,0.083393944705482,0.08719035928572372,0.0037964145802417137,1,True,john_c_hutcheson,flash,c2,0,llm
